month,dy_ru,hml_ru,liq_ru,mom_ru,pe_ru,rmrf_ru,rmrf_ru_fixed,smb_ru,soe_ru
2015-07-31,0.8273202639921073,1.8261519085918416,1.1283719905375098,0.8104268642418228,1.7346629877480764,5.091924863930815,1.4226729680224086,6.859229312996929,2.404877810600118
2015-08-31,0.8350300615322499,1.7072584624310612,1.1625424795269574,0.8528227247909053,1.7647802065413585,5.502960314721902,1.4634748175436552,6.604717609338178,2.5251697986863357
2015-09-30,0.8079692423281744,1.7654896340676598,1.2220274531193929,0.8148422647423423,1.6857427602111974,5.216410165213703,1.377234782449452,7.065786340928467,2.4707119868078666
2015-10-31,0.7811244642518208,1.8501466275108382,1.187884006079237,0.7877243141717172,1.5418561869133705,5.184297944236647,1.4254939001674156,6.96352321521621,2.327089499014725
2015-11-30,0.7751652657140436,1.7515837662234535,1.1404327915723957,0.7763905367394146,1.5518027011751485,5.275344584733332,1.462177935432515,6.793933570832834,2.3053428476464326
2015-12-31,0.7504374937377656,1.7969865690277316,1.2097939139558291,0.7705148131573707,1.4998592093587129,5.2458079304034095,1.4496462972903892,7.130022670648364,2.1816796466129826
2016-01-31,0.7408296425054409,1.8446552317443303,1.2022460097266585,0.744650171909304,1.4330614796107133,5.468634113863156,1.4577026945196645,7.011621514179577,2.2829139455751184
2016-02-29,0.7401651183161135,1.9078715665362085,1.2132345382555603,0.7527147332710817,1.3964496249296188,5.613230268467811,1.4900891756101051,6.538014527382804,2.227482512062609
2016-03-31,0.7388254194519615,1.9785563002048088,1.1748659959832282,0.7584888079900042,1.3787230933907622,5.648408382560299,1.501253199177812,6.7059957346348495,2.121988940291324
2016-04-30,0.7704560133095388,1.9344048163657384,1.1537912497472809,0.8222542035889158,1.362739556569083,5.935810697881733,1.5551071714071762,6.521446732017698,2.025550908921904
2016-05-31,0.7324170590204203,1.8852806060541305,1.2088847819227135,0.7687994578136004,1.4634664508928867,5.8151297305831,1.499506741058744,6.528359465553637,2.056639064272037
2016-06-30,0.713721381171865,1.9551943520490418,1.2030555395042821,0.7820750868511256,1.4316492267840244,5.747133418643392,1.489587548863393,6.238258755982831,2.0180709118997435
